turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
49,49.35856467222932,0.02025990841995921,962,178
50,48.88217967190403,0.020457352898581346,690,180
51,50.13736924198848,0.019945202852058128,1683,1749
52,50.63239602621131,0.0197502010270721,1071,178
53,50.04431914865421,0.019982288040117976,1296,1523
54,49.29653892614457,0.02028539978228871,1378,185
55,47.67134852265863,0.020976960606111043,396,196
56,47.32383756289643,0.021130999756115206,820,735
57,47.43814319291198,0.021080083087008684,609,726
58,48.032374207513556,0.02081929149868201,1141,721
59,47.63981540400455,0.020990845399370316,989,716
60,47.60937354827041,0.021004267132104047,931,721
61,50.488075615455024,0.01980665707317804,1435,183
62,50.914462632656026,0.019640784725843498,1532,189
63,50.780912783017264,0.019692438461532173,1248,178
64,50.81148574326707,0.019680589641732884,1284,170
65,50.664267085628154,0.019737776889378278,913,190
66,50.3983318052335,0.01984192659123208,707,183
67,49.5113549489221,0.020197387064677188,1206,1863
68,48.1765284647121,0.020756995820744344,1986,183
69,47.405282826412304,0.02109469536679656,1036,1318
70,49.29488260733714,0.020286081376145893,1090,174
71,50.83052001963322,0.019673219939787188,1329,179
72,50.890946309986425,0.01964986058441142,1540,174
73,50.80141508875699,0.019684491037363108,1205,179
74,50.58666117428995,0.019768056969694567,825,174
75,48.52179653936562,0.02060929461234401,761,171
76,48.177257425315645,0.02075668175072438,1348,1863
77,47.791628573760136,0.02092416663425961,1028,172
78,47.96228928342764,0.020849713700916463,1197,175
79,49.90805948645148,0.020036843954461293,1406,186
80,50.71553586567142,0.019717823797596602,1996,1862
81,50.72515914474203,0.019714083047951483,1168,174
82,50.80680712836739,0.019682401955970614,1227,171
83,50.804702362210385,0.0196832173697335,1209,179
84,50.87138583800754,0.019657416119630653,1371,178
85,49.830483849966875,0.020068037127852708,1142,1607
86,50.699115555749444,0.019724209959844096,1245,1617
87,50.514405614162925,0.019796333102247293,1154,1612
88,48.703747362009345,0.020532300986351525,1318,179
89,48.43241294644683,0.02064732973568197,1362,1617
90,46.9806867296485,0.021285342331297204,652,1870
91,47.696156969654325,0.02096604975189571,806,191
92,47.68121173196651,0.020972621367539166,702,183
93,47.295929443979766,0.021143468618889542,1144,1126
94,48.348185570048756,0.02068329944980377,727,179
95,50.84661876637161,0.019666991124715046,1307,173
96,50.85583103523491,0.019663428551726172,1450,180
97,49.13575872828742,0.020351776911186694,1295,1124
98,48.73311065495204,0.020519929603516587,1135,186
99,50.696276219624174,0.019725314649696245,1727,1132
100,48.766368240040165,0.020505935465149915,516,195
101,48.119849772592225,0.020781444761898926,735,185
102,47.64240182933213,0.020989705841915115,582,194
103,50.12838202765117,0.019948778706809108,897,179
104,50.1213162232554,0.01995159096671962,1262,1170
105,50.29094786180937,0.019884294142711787,939,1181
106,49.37936090747442,0.020251375911360423,1399,2917
107,50.26776615934457,0.019893464070595154,963,1177
108,49.5050132581059,0.020199974390194938,492,1178
109,49.9002587978061,0.020039976226415197,1060,1127
110,50.56029275005653,0.019778366492921105,1343,1176
111,50.5299694265223,0.01979023560372703,1292,1177
112,43.011874234468884,0.023249393749938462,160,1380
113,41.7695772191376,0.023940869565273675,69,1584
114,44.18588240747184,0.02263166299992008,100,323
115,42.106359305537495,0.023749381720316244,93,696
116,49.012849786808935,0.02040281282050926,312,811
117,44.64213710831799,0.022400361290357537,403,3380
118,50.24084852082228,0.019904122431084158,798,1103
119,49.691058446874315,0.020124344927551094,552,1147
120,48.91778579394904,0.020442462465741787,365,499
121,48.08346388762187,0.0207971705686002,299,744
