turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
69,38.186073619381474,0.026187557536484884,617,6529
70,39.99169555625881,0.025005191355121158,856,6043
71,39.910043988854895,0.02505634923076646,910,6457
72,40.04897488498681,0.024969428128230838,967,6466
73,39.63146891059308,0.025232473776229638,858,6588
74,35.99581395275196,0.027781008128128403,406,6389
75,39.06180954624364,0.02560045250377205,659,5857
76,37.9941117553736,0.026319867837377917,541,6199
77,39.144861219522646,0.025546137317796182,686,6067
78,39.92069896864762,0.025049661599997698,875,6167
79,38.326579044060956,0.026091553823532784,680,6984
80,39.39226115769337,0.02538569685037485,762,6229
81,39.47072840473837,0.025335230445860037,785,6240
82,38.54007637416727,0.02594701656248617,640,6335
83,39.10177327991441,0.025574287714303603,700,6175
84,36.2820813242872,0.027561814634118047,410,6205
85,38.34314620107967,0.02608028028675023,558,5811
86,39.2628530220798,0.025469366666697437,708,6036
87,38.21986950638967,0.02616440121107211,578,6183
88,38.36300405669164,0.026066780341868726,585,6108
89,38.1739316265148,0.026195887020068462,547,6147
90,36.39751715792171,0.027474401500003295,400,6085
91,38.92054788274075,0.025693369040250543,646,5834
92,38.119009096950265,0.026233630508511973,590,6083
93,38.707739921105556,0.025834626409038827,621,6054
94,37.14013889993504,0.0269250473912942,460,6095
95,39.38109073261379,0.02539289748955179,717,5855
96,39.36360108131655,0.02540417981409322,753,6189
97,39.23555537871953,0.0254870866576895,742,6148
98,40.55300737129292,0.02465908362465592,1087,6195
99,39.92674437477634,0.0250458687693993,967,6572
100,34.37093544977752,0.02909434924927168,333,6371
101,37.98650707579896,0.026325136923081187,520,5624
102,38.030276574298604,0.026294839009291193,646,6916
103,39.06089244371279,0.025601053571446476,756,6479
104,38.47763187343238,0.025989125403802958,681,6549
105,38.49258037963967,0.025979032585951075,669,6485
106,38.571098749191165,0.025926147619037426,735,7131
107,38.81367740054376,0.025764113760217696,734,6479
108,38.493918548399655,0.025978129473689916,665,6617
109,39.8780611985602,0.025076444790553286,931,6465
110,38.29036047581634,0.026116233630957487,672,6829
111,39.433474012760065,0.025359165659013846,827,6442
112,23.6627765875732,0.04226046746032172,126,7887
113,14.480168293429347,0.06905997083291975,48,7084
114,28.22068932858821,0.035434995522486294,134,5311
115,34.49872791319597,0.02898657604176454,96,6284
116,41.90709147213562,0.023862309811333686,265,6194
117,39.81982991132888,0.02511311580754634,291,7390
118,37.475578307742495,0.02668404452062582,146,6039
119,41.48497423375096,0.02410511319991201,250,5410
120,41.64639929451795,0.024011679687555444,320,5785
121,41.68545128455736,0.023989184935859297,312,5615
