store_id,turn_number,episode_id,stored_similarity,recomputed_pair_similarity,recomputed_user_similarity,assistant_swap_similarity,script_swap_similarity,stored_recomputed_threshold_crossing,user_message_matches_other_store,assistant_characters,other_assistant_characters
study_009_arm_s,18,42b8e07d-c7b9-4b35-b5fa-d4ed07aaf072,0.1691858172416687,0.1691858172416687,0.37863391637802124,0.3808021545410156,0.17063011229038239,False,False,4328,4471
study_009_arm_s,19,dee3db1c-6789-4adb-87a2-dcaa0fc8890a,0.11880867183208466,0.11880867183208466,0.4291496276855469,0.12062744051218033,0.11704407632350922,False,True,2672,4533
study_009_arm_s,20,6328ac0a-615a-4a65-917b-37911244ac74,0.314156711101532,0.314156711101532,0.3943535089492798,0.4068864583969116,0.22053956985473633,False,False,2696,4108
study_009_arm_s,21,c4983cd7-4301-4fbb-bfc6-135227a14876,0.16639500856399536,0.16639500856399536,0.34581875801086426,0.23216533660888672,0.1705951690673828,False,True,3509,4091
study_009_arm_s,22,5ccb72d2-4f21-4c41-85c4-476c9a9f447e,0.09513568878173828,0.09513568878173828,0.44874098896980286,0.43786823749542236,0.09498462080955505,False,True,4028,4220
study_009_arm_s,23,4f9b6252-faf5-46d4-ace6-48144ed8d704,0.07955139875411987,0.07955139875411987,0.28556621074676514,0.43305081129074097,0.08142373710870743,False,True,2928,4151
study_009_arm_s,24,fb5fd918-7ed9-41ef-82e4-827234a4bf08,0.1900734007358551,0.1900734007358551,0.4060966968536377,0.45288944244384766,0.19443699717521667,False,True,9759,4285
study_009_arm_s,25,446b234a-a050-47dc-87a0-957d644ddf2c,0.12102547287940979,0.12102547287940979,0.4011593759059906,0.39816150069236755,0.12042364478111267,False,True,3210,4337
study_009_arm_s,26,1410d514-01ff-49e4-939b-c1511e5c277a,0.1279602199792862,0.1279602199792862,0.29823023080825806,0.3482259511947632,0.1245320737361908,False,True,3483,4459
study_009_arm_s,27,94437074-b00b-400a-b6df-014a49b5c2ef,0.2352387011051178,0.2352387011051178,0.39689064025878906,0.35477548837661743,0.20921415090560913,False,False,2973,4408
study_009_arm_s,28,506636c6-231b-4328-b18d-aa9c60b4bb52,0.09339947998523712,0.09339947998523712,0.48399123549461365,0.49408942461013794,0.09510792791843414,False,True,3620,4345
study_009_arm_s,29,3ff810ad-575f-4ebf-a6c8-38133bf3e7c0,0.1426643282175064,0.1426643282175064,0.290813684463501,0.38713860511779785,0.15016748011112213,False,True,2872,4320
study_009_arm_s,30,e31218f9-45ed-43f9-8f1c-70e0d6e74dfd,0.16509339213371277,0.16509339213371277,0.32099074125289917,0.005978543311357498,0.33329248428344727,False,False,2927,4346
study_009_arm_s,31,0ef37566-31d7-4d71-b003-98e4d48001c3,0.06375829875469208,0.06375829875469208,0.3208642303943634,0.2702382206916809,0.06420928239822388,False,True,4180,4400
study_009_arm_s,32,ec19172c-736a-4620-ad4b-237bf0dc330a,0.1286306381225586,0.1286306381225586,0.25383260846138,0.38246458768844604,0.12605077028274536,False,True,3806,4402
study_009_arm_s,33,f4119aa9-2cb7-4960-9d02-b2e7ac2e1d9e,0.155397430062294,0.155397430062294,0.20976069569587708,0.13475677371025085,0.15984998643398285,False,True,2429,4232
study_009_arm_s,34,ad4cab70-81f2-46e1-a95d-7634ebe48129,0.11936093121767044,0.11936093121767044,0.21334320306777954,0.24594256281852722,0.12022610008716583,False,True,2875,4499
study_009_arm_s,35,b21df3c4-5f4a-4c68-b019-6f3958731aab,0.03546867147088051,0.03546867147088051,0.34859535098075867,0.13969823718070984,0.029763542115688324,False,True,2839,4335
study_009_arm_s,36,e026af4e-ac7b-44ac-9475-25a0c1bdbe33,0.17378517985343933,0.17378517985343933,0.3354925215244293,0.14124849438667297,0.12401218712329865,False,False,3343,4452
study_009_arm_s,37,adb2d4b2-b6d4-47ee-83d6-97ba9fffc05b,0.40001001954078674,0.40001001954078674,0.36250191926956177,0.18453799188137054,0.1918831467628479,False,False,3449,4133
study_009_arm_s,38,679524dd-4b86-419c-8760-638b37133ecc,0.2056434452533722,0.2056434452533722,0.3952149748802185,0.0971289873123169,0.09226071834564209,False,False,3922,4352
study_009_arm_s,39,503b9605-9760-422f-8918-4436f48d753f,0.13974325358867645,0.13974325358867645,0.2326212376356125,0.07304739952087402,0.14137127995491028,False,True,2717,4407
study_009_arm_s,40,cbb7f27f-6f85-41ae-8f6c-d162d1d7a4f7,0.20258696377277374,0.20258696377277374,0.3295303285121918,0.18368172645568848,0.1738092303276062,False,False,3681,4100
study_009_arm_s,41,644cd31a-b5c2-45f1-971a-7e7716477e9a,0.1438329517841339,0.1438329517841339,0.2915393114089966,0.2291882336139679,0.13872821629047394,False,True,4114,3945
study_009_arm_s,42,938156be-b2ba-4f75-ab25-00750a6882bf,0.1402241587638855,0.1402241587638855,0.42678454518318176,0.2722233831882477,0.17755329608917236,False,False,3156,4542
study_009_arm_s,43,49b8ba6d-97f0-4c33-aaac-bde4ac217d35,0.18850716948509216,0.18850716948509216,0.37728118896484375,0.25290000438690186,0.13180698454380035,False,False,4627,4259
study_009_arm_s,44,d95d835e-84f7-4cc7-b8e6-869d4e84566a,0.13353966176509857,0.13353966176509857,0.2176273614168167,0.1046348363161087,0.1355067491531372,False,True,3452,4243
study_009_arm_s,45,66c7f179-a4cc-4d55-a5e1-b2d88e7b800f,0.10483945906162262,0.10483945906162262,0.3859632909297943,0.16442708671092987,0.10601775348186493,False,True,3403,4638
study_009_arm_s,46,5e475b4a-3ca6-4ee8-9cc4-46895f5cafd1,0.05758281797170639,0.05758281797170639,0.3506110906600952,0.25760674476623535,0.14628705382347107,False,False,3819,4527
study_009_arm_s,47,7c9bade1-9cf7-4c24-9d3f-a6e9ebb7764c,0.1434534788131714,0.1434534788131714,0.41126900911331177,0.21503454446792603,0.21572235226631165,False,False,3686,4395
study_009_arm_s,48,e502d084-7e08-424f-9396-9dcfe1dfc4d4,0.054590463638305664,0.054590463638305664,0.3778318762779236,0.14389953017234802,0.05451245233416557,False,True,3458,3053
study_009_arm_s,49,d76dfbfb-dd18-43fa-b0ce-248e525d7de0,0.29817816615104675,0.29817816615104675,0.3473122715950012,0.293834924697876,0.22584378719329834,False,False,3155,4205
study_009_arm_s,50,b4f3e50e-6c80-42e5-911d-9fea949b4de2,0.10513310879468918,0.10513310879468918,0.24496856331825256,0.15759018063545227,0.1054890900850296,False,True,3055,4298
study_009_arm_s,51,5e4c883e-71cb-45d0-b0e6-3308580e3ae7,0.16698820888996124,0.16698820888996124,0.2910465896129608,0.24622556567192078,0.14883562922477722,False,False,3515,4236
study_009_arm_s,52,33522b24-57f5-42f9-980b-9952a3092272,0.2286340296268463,0.2286340296268463,0.4162723422050476,0.18275922536849976,0.24852155148983002,False,False,2879,4317
study_009_arm_s,53,574ad784-b901-4dda-9b4c-f38005e4541d,0.21903586387634277,0.21903586387634277,0.38665327429771423,0.4749452471733093,0.2547767758369446,False,False,3356,4564
study_009_arm_s,54,09f00d2f-b607-4044-9b5b-7511b92ebca3,0.08276252448558807,0.08276252448558807,0.3478608727455139,0.19172054529190063,0.14475283026695251,False,False,2705,4397
study_009_arm_s,55,ad6f9f76-229b-4053-874b-6904ceddc245,0.07735568284988403,0.07735568284988403,0.24836671352386475,0.12359768152236938,0.07181025296449661,False,False,1756,1096
study_009_arm_s,56,97d85074-044a-405a-9ec2-8d8db159180d,0.17725339531898499,0.17725339531898499,0.299428254365921,0.195842444896698,0.06569555401802063,False,False,2557,3477
study_009_arm_s,57,d2f548ea-93d7-49d1-b4b4-d89f044101ad,0.21385598182678223,0.21385598182678223,0.23406845331192017,0.48216646909713745,0.06809922307729721,False,False,2768,4354
study_009_arm_s,58,4a3564a7-81e7-4f56-9a74-eb70d3d4a61b,0.08656332641839981,0.08656332641839981,0.2492028772830963,0.15935729444026947,0.09664194285869598,False,False,2575,4142
study_009_arm_s,59,88270def-96d8-4d7d-a948-82afcf2d7980,0.25822800397872925,0.25822800397872925,0.3435775935649872,0.5312823057174683,0.12617549300193787,False,False,2783,4169
study_009_arm_s,60,6de4bb7e-ccb0-4d75-8f13-af9afa8d697c,0.17528977990150452,0.17528977990150452,0.2889294922351837,0.09228548407554626,0.16464819014072418,False,False,2867,3231
study_009_arm_s,61,dc3ed424-35e1-4a63-bfcb-2ae2936b1baf,0.2602314352989197,0.2602314352989197,0.4379867613315582,0.26463812589645386,0.25879165530204773,False,True,5424,4134
study_009_arm_s,62,704dae26-18ed-469a-8c63-980f41b48cec,0.12424187362194061,0.12424187362194061,0.2451620250940323,0.07640061527490616,0.10601544380187988,False,False,4637,4631
study_009_arm_s,63,e4624599-c55e-488d-b5c8-81df18f0c6b8,0.10424201190471649,0.10424201190471649,0.44438332319259644,0.3387985825538635,0.10435990989208221,False,True,3394,4354
study_009_arm_s,64,c6345cb1-0a59-4a2a-8043-de240dffac6b,0.2377483993768692,0.2377483993768692,0.30259644985198975,0.3826974630355835,0.2280980348587036,False,True,4112,4377
study_009_arm_s,65,167014b9-7e24-4a55-96f1-ff890a7de6dc,0.18311308324337006,0.18311308324337006,0.36818963289260864,0.23029080033302307,0.18312163650989532,False,True,3598,3627
study_009_arm_s,66,f269795c-0347-492d-a006-0d716568df18,0.08288612961769104,0.08288612961769104,0.38425910472869873,0.46125221252441406,0.08159834146499634,False,True,2326,4493
study_009_arm_s,67,513f80e7-fbe8-4eaa-bb00-8a95379cc50a,0.031976211816072464,0.031976211816072464,0.3763119876384735,0.24129211902618408,0.019958794116973877,False,False,2372,4348
study_009_arm_s,68,003f0425-e0ce-433a-90f3-85839932661a,0.1392090618610382,0.1392090618610382,0.48457807302474976,0.3539509177207947,0.13288643956184387,False,False,3517,4303
study_009_arm_s,69,254d39b0-2ed0-4a84-bf42-3667bbc6c4a0,0.1813323050737381,0.1813323050737381,0.46929481625556946,0.36371004581451416,0.09221382439136505,False,False,2520,4647
study_009_arm_s,70,1170132e-6bcd-4bcb-9edf-91d13bd14a59,0.21045029163360596,0.21045029163360596,0.25081872940063477,0.045566778630018234,0.203654944896698,False,True,3353,4753
study_009_arm_s,71,f54b5adf-22fe-42a4-9e93-633370248e37,0.17996400594711304,0.17996400594711304,0.1943841576576233,0.22841337323188782,0.17864450812339783,False,True,4597,4302
study_009_arm_s,72,966831f8-61b3-46da-81e6-0c8bd0a942de,0.22980350255966187,0.22980350255966187,0.43062740564346313,0.1360449641942978,0.23136210441589355,False,True,3117,4938
study_009_arm_s,73,9d633e53-09fe-48b7-b964-2acc287e483f,0.24462905526161194,0.24462905526161194,0.3236410319805145,0.16125813126564026,0.11385632306337357,False,False,3736,2702
study_009_arm_s,74,fb047413-33b5-46b1-8fd8-0ee2ff840d49,0.11552827060222626,0.11552827060222626,0.4850059747695923,0.06584661453962326,0.10190734267234802,False,False,2164,2906
study_009_arm_s,75,28ffef29-525d-4076-8c05-5f2562d5c5d6,0.08557942509651184,0.08557942509651184,0.2681521773338318,0.2839145064353943,0.006575588136911392,False,False,3648,4819
study_009_arm_s,76,9c30c1b9-9ef1-4ed5-9a63-1f7ab8f745e1,0.14350655674934387,0.14350655674934387,0.37084126472473145,0.18731734156608582,0.141879603266716,False,True,3596,0
study_009_arm_s,77,820d87d0-76d5-45a3-9350-48b7f3227231,0.16887326538562775,0.16887326538562775,0.4129806160926819,0.18007785081863403,0.15199947357177734,False,False,3528,4417
study_009_arm_s,78,499127bd-e68c-4050-827e-e19e93838f03,0.15773293375968933,0.15773293375968933,0.5012606382369995,0.35149601101875305,0.19038456678390503,False,False,3787,4672
study_009_arm_s,79,563069f1-45e5-4a78-b096-e4d12e668a60,0.11085626482963562,0.11085626482963562,0.44008153676986694,0.1476815938949585,0.14677990972995758,False,False,3181,3825
study_009_arm_s,80,bf82342b-3ca2-4e94-9c32-e87e1406323a,0.1432543843984604,0.1432543843984604,0.3249048590660095,0.24062250554561615,0.14395788311958313,False,True,2915,4918
study_009_arm_s,81,849a3131-e738-456d-91e3-49f7b7ff9978,0.1595090925693512,0.1595090925693512,0.318157434463501,0.19668135046958923,0.15854188799858093,False,True,3139,4181
study_009_arm_s,82,dfb380ef-6500-4b78-bf21-e8aa3ef4aff1,0.17009592056274414,0.17009592056274414,0.3750257194042206,0.18259072303771973,0.07327904552221298,False,False,2828,4825
study_009_arm_s,83,7ac5a06f-3f95-4282-93b0-996c0ade330f,0.16740009188652039,0.16740009188652039,0.3473702073097229,0.2149237096309662,0.07662298530340195,False,False,3321,4562
study_009_arm_s,84,02be9573-c902-4e0a-92fe-20877c7f6e8f,0.13408911228179932,0.13408911228179932,0.39978447556495667,0.14502161741256714,0.07315521687269211,False,False,2836,4623
study_009_arm_s,85,5648bfb9-6d85-4248-bbe7-89eda20b3f14,0.2518461346626282,0.2518461346626282,0.3285297751426697,0.08051537722349167,0.18328557908535004,False,False,4196,5090
study_009_arm_s,86,5c2bf039-09b5-4ad9-b2f1-2e1ea7185ec5,0.048304881900548935,0.048304881900548935,0.49042513966560364,0.18507680296897888,0.04723767191171646,False,False,3787,4473
study_009_arm_s,87,d0112629-9969-4fd1-a87c-5b80afcf5626,0.18691259622573853,0.18691259622573853,0.39085108041763306,0.11568443477153778,0.21734140813350677,False,False,2674,5382
study_009_arm_s,88,73e6581b-141b-4ecd-b507-f2e31fadfedc,0.1676732301712036,0.1676732301712036,0.4548461139202118,0.26471394300460815,0.22489750385284424,False,False,3303,5226
study_009_arm_s,89,248dae2d-b85e-4a13-96d2-54a5d9b8f9a2,0.04263341426849365,0.04263341426849365,0.4382926821708679,0.09118438512086868,0.08738475292921066,False,False,2832,4218
study_009_arm_s,90,ad91e2a1-0410-4fd6-9d17-289dd5bbf786,0.20015111565589905,0.20015111565589905,0.35235923528671265,0.26810422539711,0.196180522441864,False,False,1791,2702
study_009_arm_s,91,178858dd-f71a-42fc-aee1-8db1fa355665,0.24795427918434143,0.24795427918434143,0.343814492225647,0.08073600381612778,0.21562272310256958,False,False,2555,3767
study_009_arm_s,92,905d74e4-38d5-4897-8584-fc6fa18a3cf7,0.1117960661649704,0.1117960661649704,0.245286762714386,0.2939520478248596,0.06521767377853394,False,False,3427,4476
study_009_arm_s,93,67cdcbd0-bddd-4437-a146-519c54abb1ab,0.17317545413970947,0.17317545413970947,0.38008397817611694,0.30161893367767334,0.058160483837127686,False,False,2719,4207
study_009_arm_s,94,e353e3af-5c2b-46be-87ac-af010924aaf7,0.07701236009597778,0.07701236009597778,0.35475653409957886,0.09336978942155838,0.272045761346817,False,False,2203,2957
study_009_arm_s,95,36263bc5-4710-41c5-bf73-a6711d022a1c,0.1053871363401413,0.1053871363401413,0.19291158020496368,0.4946829378604889,0.11681417375802994,False,False,2995,4664
study_009_arm_s,96,e3457252-fa29-409b-a8c5-79f975280b90,0.11392122507095337,0.11392122507095337,0.3251979947090149,0.4593588709831238,0.2220475822687149,False,False,3746,4258
study_009_arm_s,97,5051713e-f154-414b-be70-0e394e003d1e,0.03126021474599838,0.03126021474599838,0.3581129014492035,0.2871693968772888,0.08585303276777267,False,False,4362,4291
study_009_arm_s,98,94a181f5-7c35-47ab-b24e-89c91d9e7fdd,0.33202463388442993,0.33202463388442993,0.3564714193344116,0.1825535148382187,0.07163064181804657,False,False,4084,4437
study_009_arm_s,99,c05bf26d-c1c5-4e8f-aadb-ffb48a8f0bba,0.05543328821659088,0.05543328821659088,0.36124852299690247,0.12438829243183136,0.15464162826538086,False,False,2380,4162
study_009_arm_s,100,bd069e60-e365-4b51-8d98-ae8fb6e2cbf8,0.19138824939727783,0.19138824939727783,0.34196916222572327,0.3799431025981903,0.18803857266902924,False,False,1367,4176
study_009_arm_s,101,5fee57c9-a57e-4cae-88fa-6f6296f49bf7,0.23683719336986542,0.23683719336986542,0.3546302318572998,0.39537161588668823,0.23935559391975403,False,False,2786,4113
study_009_arm_s,102,ce79bf3f-526c-404b-88b8-285ec25b5ff6,0.11307549476623535,0.11307549476623535,0.37425875663757324,0.23399905860424042,0.22499167919158936,False,False,2422,4166
study_009_arm_s,103,33835357-a0ae-4b2a-a4d8-4084e8b1bd55,0.12025675177574158,0.12025675177574158,0.3642818331718445,0.4113013744354248,0.12209843099117279,False,True,2950,4266
study_009_arm_s,104,3aea91e2-9786-4290-8e35-60ccd2415559,0.12203507870435715,0.12203507870435715,0.2312132716178894,0.49453985691070557,0.17886078357696533,False,False,3227,4105
study_009_arm_s,105,0181791f-60c3-4932-aa74-1b319ebf9f74,0.12706230580806732,0.12706230580806732,0.3292289972305298,0.5093973278999329,0.20510147511959076,False,False,3597,4238
study_009_arm_s,106,f28648f4-2d7e-4dce-834e-2ee12d8c67b1,0.08683111518621445,0.08683111518621445,0.3562212884426117,0.4558485150337219,0.07261364161968231,False,False,2676,3936
study_009_arm_s,107,03791f48-b44e-4949-a928-67a387f77353,0.19500236213207245,0.19500236213207245,0.3725695013999939,0.2461528182029724,0.07979510724544525,False,False,2816,3349
study_009_arm_s,108,657ff4d1-4a13-47e1-97e0-39c31af85356,0.20594778656959534,0.20594778656959534,0.336600661277771,0.5339068174362183,0.028359342366456985,False,False,2411,4525
study_009_arm_s,109,38c64551-5eb6-48b5-8244-d8b7a6ce41f6,0.057447947561740875,0.057447947561740875,0.3465697765350342,0.35825878381729126,0.07806167006492615,False,False,5158,4404
study_009_arm_s,110,aaee0f0b-7d18-49ee-a521-08f5c8e6c8a5,0.20390668511390686,0.20390668511390686,0.3936767280101776,0.3552740514278412,0.19792786240577698,False,False,3331,4135
study_009_arm_s,111,fcb1f007-8b5d-4dca-9086-297567e6f4d1,-0.01047466415911913,-0.01047466415911913,0.39264315366744995,0.2931831181049347,0.13246481120586395,False,False,3527,4047
study_009_arm_s,112,0b4ecf87-9b60-4389-b61b-2d991c881889,0.23909127712249756,0.23810206353664398,0.2686675190925598,0.46302086114883423,0.24149446189403534,False,True,187,2172
study_009_arm_s,113,ee63aa91-a7b2-462d-a682-fa68a6cd3c7c,0.28387171030044556,0.28446459770202637,0.31428706645965576,0.1853477954864502,0.2872932255268097,False,True,151,195
study_009_arm_s,114,5076d3a0-8e3b-415e-b4a9-e877b53ab9d3,0.49373748898506165,0.49201738834381104,0.5055752396583557,0.5197535157203674,0.49703913927078247,False,True,358,502
study_009_arm_s,115,9004a117-eb22-437d-8cf8-5b2c2f78d039,0.12908504903316498,0.1317206174135208,0.20169590413570404,0.14186298847198486,0.12282037734985352,False,False,205,321
study_009_arm_s,116,9085566d-1891-4480-8860-ab892b8abd11,0.12058700621128082,0.12058700621128082,0.38276129961013794,0.33425039052963257,0.1079239547252655,False,False,913,4335
study_009_arm_s,117,95450f04-4361-4c36-a9e9-492b3d5b1bf7,0.07673236727714539,0.07408875226974487,0.35105788707733154,0.13504335284233093,0.07269808650016785,False,False,1140,4393
study_009_arm_s,118,7e031161-4fd1-4c7c-ba80-81aca9f365fa,0.27873510122299194,0.2738425135612488,0.2750362753868103,0.3972857594490051,0.27680492401123047,False,True,474,4487
study_009_arm_s,119,9f199efc-c0a1-4044-8d6f-9df1f394943d,0.2220657467842102,0.2220657467842102,0.25992417335510254,0.38683974742889404,0.22459669411182404,False,True,1830,1883
study_002_condition_c,1,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.5524049997329712,0.5527945160865784,0.5965173244476318,0.5007222294807434,0.5457984209060669,False,False,302,343
study_002_condition_c,2,85e15072-7f49-471c-823d-fe75fb12ef6c,0.5388033390045166,0.5387656688690186,0.6132066249847412,0.49796125292778015,0.5382381081581116,False,True,0,92
study_002_condition_c,3,afbac3cb-a246-4194-81ff-1dced270d53b,0.2605176568031311,0.2605176568031311,0.42739373445510864,0.37826138734817505,0.4292706847190857,False,False,4200,257
study_002_condition_c,4,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.3575167655944824,0.3575167655944824,0.3220749497413635,0.13851594924926758,0.3569672107696533,False,True,3943,1049
study_002_condition_c,5,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.47332966327667236,0.47332966327667236,0.30719703435897827,0.08417753875255585,0.463739812374115,False,True,3996,1388
study_002_condition_c,6,4f01f428-cb50-481c-b802-1583664bbea5,0.04026070237159729,0.04026070237159729,0.3256882429122925,0.06959987431764603,0.04153795540332794,False,True,4524,2652
study_002_condition_c,7,34187a01-c51d-4bc8-bd9c-90915717980a,0.3589046597480774,0.3589046597480774,0.3335459232330322,0.2084984928369522,0.35652291774749756,False,True,4374,2959
study_002_condition_c,8,8b691aef-fa36-40e4-87cb-642a1649883a,0.4233357310295105,0.4233357310295105,0.2818226218223572,0.274406760931015,0.41497185826301575,False,True,4350,3236
study_002_condition_c,9,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.3917320966720581,0.3917320966720581,0.36950695514678955,0.09409303218126297,0.38873785734176636,False,True,4134,2307
study_002_condition_c,10,d8842095-2c7b-480b-8d7b-fc9483275ec2,0.28774285316467285,0.28774285316467285,0.32940673828125,0.13681386411190033,0.29339689016342163,False,True,4345,2649
study_002_condition_c,11,d6dbe7c8-dd11-412b-b764-4aea5f6956bc,0.1763032078742981,0.1763032078742981,0.4126538038253784,0.09760047495365143,0.17571689188480377,False,True,4381,2353
study_002_condition_c,12,3ddcc6c0-3242-4818-9466-0a17276937b6,0.34391510486602783,0.34391510486602783,0.3769322335720062,0.1658872365951538,0.34595954418182373,False,True,4403,2819
study_002_condition_c,13,d7037f22-c995-47fa-9c8e-31224571f3c9,0.3651604950428009,0.3651604950428009,0.31325647234916687,0.2465321570634842,0.3710940480232239,False,True,4220,3664
study_002_condition_c,14,01a24054-d17b-4c11-8486-70e57d4c36fe,0.4670161008834839,0.4670161008834839,0.3318181037902832,0.2448270320892334,0.45930325984954834,False,True,4411,2666
study_002_condition_c,15,a02dbf34-2efb-446d-bb4a-23ba278caa7a,0.13023222982883453,0.13023222982883453,0.2681409418582916,0.2687728703022003,0.12977482378482819,False,True,4312,2489
study_002_condition_c,16,71d62377-bd1d-4f5a-bb39-d26e8e8f4cb9,0.20029842853546143,0.20029842853546143,0.2584117650985718,0.22645914554595947,0.19905921816825867,False,True,4083,3331
study_002_condition_c,17,54ea1a4d-9bd7-4d3e-a5b7-2f3901420d48,0.2879278063774109,0.2879278063774109,0.3002530336380005,0.14287695288658142,0.2907348573207855,False,True,3555,3849
study_002_condition_c,18,3df4519a-8c63-4927-9e72-0c0471e5b46c,0.5195809602737427,0.5195809602737427,0.33193686604499817,0.17063011229038239,0.3808021545410156,False,False,4471,4328
study_002_condition_c,19,11c5466f-0d6d-42b8-b719-c973755bf47f,0.11790633201599121,0.11790633201599121,0.424629807472229,0.11704407632350922,0.12062744051218033,False,True,4533,2672
study_002_condition_c,20,cef8f6e5-214f-41af-8713-9cac756c949d,0.4696236252784729,0.4696236252784729,0.3818337023258209,0.22053956985473633,0.4068864583969116,False,False,4108,2696
study_002_condition_c,21,1f8033a2-e675-47e0-b1e8-e16e2e926072,0.23576027154922485,0.23576027154922485,0.34609919786453247,0.1705951690673828,0.23216533660888672,False,True,4091,3509
study_002_condition_c,22,5b05a4a4-0ae7-4066-a797-6e9b50dcfeb9,0.4358007609844208,0.4358007609844208,0.4490774869918823,0.09498462080955505,0.43786823749542236,False,True,4220,4028
study_002_condition_c,23,d3435a28-dbf8-4c6b-8cd4-cb6d5c2c3815,0.4330222010612488,0.4330222010612488,0.28844696283340454,0.08142373710870743,0.43305081129074097,False,True,4151,2928
study_002_condition_c,24,6c6e4b19-d3ec-4632-baec-ed7da337dcf8,0.4622880518436432,0.4622880518436432,0.40403684973716736,0.19443699717521667,0.45288944244384766,False,True,4285,9759
study_002_condition_c,25,fefcbef8-c0f2-4fb3-899a-635fb74bdf41,0.40935802459716797,0.40935802459716797,0.4000750184059143,0.12042364478111267,0.39816150069236755,False,True,4337,3210
study_002_condition_c,26,95afeb31-cd3b-48da-9bf2-24aaf5d1aae8,0.35113805532455444,0.35113805532455444,0.2980772852897644,0.1245320737361908,0.3482259511947632,False,True,4459,3483
study_002_condition_c,27,b5a271c6-e51a-41dd-a38d-261b7f86face,0.3643696904182434,0.3643696904182434,0.40586626529693604,0.20921415090560913,0.35477548837661743,False,False,4408,2973
study_002_condition_c,28,d0988ffb-c12d-41a1-b2b0-83e8bfbb90c3,0.4981190860271454,0.4981190860271454,0.4828749895095825,0.09510792791843414,0.49408942461013794,False,True,4345,3620
study_002_condition_c,29,19aa102e-d423-4630-8855-38eb994037d2,0.3866863548755646,0.3866863548755646,0.2965986132621765,0.15016748011112213,0.38713860511779785,False,True,4320,2872
