turn,event_type,topic_label,centroid_drift
137,centroid_update,topic_2,0.5027527213096619
138,centroid_update,topic_2,0.45425117015838623
139,centroid_update,topic_2,0.4378729462623596
140,centroid_update,topic_2,0.46541106700897217
141,centroid_update,topic_2,0.4158506691455841
142,centroid_update,topic_2,0.3862288296222687
143,centroid_update,topic_2,0.41370609402656555
144,centroid_update,topic_2,0.45614346861839294
145,centroid_update,topic_2,0.4653837978839874
146,centroid_update,topic_2,0.4204570949077606
147,centroid_update,topic_2,0.40366417169570923
148,centroid_update,topic_2,0.4305781126022339
149,centroid_update,topic_2,0.3840753734111786
150,centroid_update,topic_2,0.35744521021842957
151,centroid_update,topic_2,0.38322874903678894
152,centroid_update,topic_2,0.4230557680130005
153,centroid_update,topic_2,0.43317827582359314
154,centroid_update,topic_2,0.39138302206993103
155,centroid_update,topic_2,0.3742780089378357
156,centroid_update,topic_2,0.40052494406700134
157,centroid_update,topic_3,21.47398567199707
158,centroid_update,topic_2,0.33562612533569336
159,centroid_update,topic_2,0.3597199320793152
160,centroid_update,topic_2,0.3975086212158203
161,centroid_update,topic_2,0.4083055853843689
162,centroid_update,topic_2,0.36893510818481445
163,centroid_update,topic_2,0.3516216576099396
164,new_node,topic_4,0.0
165,centroid_update,topic_2,0.43286582827568054
166,centroid_update,topic_2,0.4462850093841553
167,centroid_update,topic_2,0.406791090965271
168,centroid_update,topic_2,0.4413033425807953
169,centroid_update,topic_2,0.4174750745296478
170,centroid_update,topic_2,0.49119117856025696
171,centroid_update,topic_2,0.37569746375083923
172,centroid_update,topic_2,0.42091625928878784
173,centroid_update,topic_2,0.4029683470726013
174,centroid_update,topic_2,0.4163965880870819
175,centroid_update,topic_2,0.3793841600418091
176,centroid_update,topic_2,0.4125959575176239
177,centroid_update,topic_2,0.3896504342556
178,centroid_update,topic_2,0.4593629837036133
179,centroid_update,topic_2,0.3530646860599518
180,centroid_update,topic_2,0.3942652642726898
181,centroid_update,topic_2,0.37678202986717224
182,centroid_update,topic_2,0.390153706073761
183,centroid_update,topic_2,0.3553631603717804
184,centroid_update,topic_2,0.3873335123062134
185,centroid_update,topic_2,0.36519041657447815
186,centroid_update,topic_2,0.4312340319156647
187,centroid_update,topic_2,0.3331446349620819
188,centroid_update,topic_2,0.37074077129364014
189,centroid_update,topic_2,0.3536863923072815
190,centroid_update,topic_2,0.3669533431529999
191,centroid_update,topic_2,0.33416250348091125
192,centroid_update,topic_2,0.3649516999721527
193,centroid_update,topic_2,0.3435450792312622
194,centroid_update,topic_2,0.4062189757823944
195,centroid_update,topic_2,0.31548458337783813
196,centroid_update,topic_2,0.3498416244983673
197,centroid_update,topic_2,0.3331874907016754
198,centroid_update,topic_2,0.34631404280662537
199,centroid_update,topic_2,0.3153316378593445
200,centroid_update,topic_2,0.3449994921684265
