turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
68,0,5,0,5,5,"[{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
69,1,5,0,6,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
70,1,5,0,6,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
71,0,5,0,5,5,"[{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
72,1,5,0,6,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
73,0,5,0,5,5,"[{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
74,1,5,0,6,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
75,0,5,0,5,5,"[{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
76,1,5,0,6,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
77,0,5,0,5,5,"[{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
78,0,5,0,5,5,"[{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
79,1,5,0,6,5,"[{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
80,2,5,0,7,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
81,0,5,0,5,5,"[{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
82,2,5,0,7,5,"[{""episode_id"":""bae4e2b4-c60b-4060-bb87-2964f6486dab"",""provenance"":""stm""},{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
83,0,5,0,5,5,"[{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
84,1,5,0,6,5,"[{""episode_id"":""bae4e2b4-c60b-4060-bb87-2964f6486dab"",""provenance"":""stm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
85,1,5,0,6,5,"[{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""}]"
86,4,5,0,9,5,"[{""episode_id"":""0990ed6d-2657-4add-840e-0ca99e6222a7"",""provenance"":""stm""},{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""bae4e2b4-c60b-4060-bb87-2964f6486dab"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
87,1,5,0,6,5,"[{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""}]"
88,0,5,0,5,5,"[{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
89,3,5,0,8,5,"[{""episode_id"":""d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80"",""provenance"":""stm""},{""episode_id"":""bae4e2b4-c60b-4060-bb87-2964f6486dab"",""provenance"":""stm""},{""episode_id"":""ab93e569-18c7-45de-bb11-5e96d793b8e8"",""provenance"":""stm""},{""episode_id"":""1c771301-8706-4491-9cff-60eff0202351"",""provenance"":""ltm""},{""episode_id"":""708123c2-8c10-464c-a429-638735720ecd"",""provenance"":""ltm""},{""episode_id"":""8a3a8ae4-676e-4f5d-8d05-032c733b6a51"",""provenance"":""ltm""},{""episode_id"":""4e60fc1f-913c-49b3-b6a4-74fefb0830c7"",""provenance"":""ltm""},{""episode_id"":""670866ab-034f-484a-98b4-734a070489cb"",""provenance"":""ltm""}]"
