turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience
37,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.097450852394104,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
37,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.038482461124658585,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
38,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1752614825963974,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
38,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.1260884702205658,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
38,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.020014261826872826,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
39,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.11032424867153168,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
39,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.08181297779083252,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
39,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.0020337351597845554,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
40,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.13410811126232147,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
40,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.10750357806682587,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
40,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.014085611328482628,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
41,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.15041089057922363,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
41,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.13867491483688354,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
41,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,0.011444478295743465,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
42,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1840001344680786,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
42,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.12247667461633682,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
42,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,0.004773404449224472,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
43,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1787155121564865,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
43,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.09637186676263809,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
43,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.034828152507543564,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
44,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.10139548778533936,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
44,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.07347219437360764,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
44,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.022556953132152557,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
45,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.17810870707035065,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
45,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.11664105206727982,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
45,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.015566210262477398,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
46,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1495756357908249,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
46,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.11841505765914917,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
46,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.021922148764133453,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
47,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.17976461350917816,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
47,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.14112935960292816,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
47,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.03832318261265755,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
48,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.16180092096328735,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
48,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.1376674324274063,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
48,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.03286726772785187,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
49,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1643279492855072,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
49,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.09713760763406754,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
49,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.02715090475976467,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
50,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.09533553570508957,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
50,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.09326019138097763,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
50,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.033602505922317505,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
51,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.12797224521636963,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
51,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.08271735161542892,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
51,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.029208971187472343,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
52,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.13778047263622284,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
52,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.12185291200876236,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
52,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.034497376531362534,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
53,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.14760883152484894,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
53,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1456434428691864,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
53,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,0.004432399291545153,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
54,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1747286170721054,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
54,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.11182807385921478,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
54,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.05424727499485016,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
55,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.09942347556352615,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
55,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.08157727867364883,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
55,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.019062958657741547,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
56,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.14746390283107758,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
56,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.11567394435405731,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
56,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.029734227806329727,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
57,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.11741989105939865,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
57,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.1052563413977623,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
57,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.017732728272676468,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
58,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.10680166631937027,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
58,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.1050529032945633,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
58,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.025785105302929878,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
59,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.15349991619586945,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
59,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.11512864381074905,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
59,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.00832305010408163,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
60,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.12728895246982574,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
60,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.11457082629203796,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
60,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,-0.03457285463809967,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
61,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.14999015629291534,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
61,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.14820532500743866,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
61,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,0.025538772344589233,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
62,8a3a8ae4-676e-4f5d-8d05-032c733b6a51,41,topic_3,0.16452565789222717,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""8a3a8ae4-676e-4f5d-8d05-032c733b6a51""]",[41],69
62,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.1275004744529724,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
62,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.1001388281583786,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
62,16d55686-51fd-4d9a-b6e1-017ea7ea92a6,20,topic_2,0.060314472764730453,ltm,,,,da300d1e-a6fa-5c5d-b1f0-c3b9a949ce32,31,transition,"[""16d55686-51fd-4d9a-b6e1-017ea7ea92a6""]",[20],93
62,670866ab-034f-484a-98b4-734a070489cb,31,topic_3,0.060035962611436844,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""670866ab-034f-484a-98b4-734a070489cb""]",[31],57
63,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.21367663145065308,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
63,8a3a8ae4-676e-4f5d-8d05-032c733b6a51,41,topic_3,0.20670442283153534,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""8a3a8ae4-676e-4f5d-8d05-032c733b6a51""]",[41],69
63,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.1626071035861969,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
63,670866ab-034f-484a-98b4-734a070489cb,31,topic_3,0.13643409311771393,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""670866ab-034f-484a-98b4-734a070489cb""]",[31],57
63,4e60fc1f-913c-49b3-b6a4-74fefb0830c7,40,topic_3,0.10912281274795532,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""4e60fc1f-913c-49b3-b6a4-74fefb0830c7""]",[40],55
64,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.17892129719257355,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
64,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.09759162366390228,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
64,4e60fc1f-913c-49b3-b6a4-74fefb0830c7,40,topic_3,0.08846527338027954,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""4e60fc1f-913c-49b3-b6a4-74fefb0830c7""]",[40],55
64,8a3a8ae4-676e-4f5d-8d05-032c733b6a51,41,topic_3,0.07700559496879578,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""8a3a8ae4-676e-4f5d-8d05-032c733b6a51""]",[41],69
64,670866ab-034f-484a-98b4-734a070489cb,31,topic_3,0.05491228401660919,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""670866ab-034f-484a-98b4-734a070489cb""]",[31],57
65,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.2125401645898819,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
65,8a3a8ae4-676e-4f5d-8d05-032c733b6a51,41,topic_3,0.17755748331546783,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""8a3a8ae4-676e-4f5d-8d05-032c733b6a51""]",[41],69
65,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.112738236784935,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
65,670866ab-034f-484a-98b4-734a070489cb,31,topic_3,0.0809016078710556,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""670866ab-034f-484a-98b4-734a070489cb""]",[31],57
65,4e60fc1f-913c-49b3-b6a4-74fefb0830c7,40,topic_3,0.04075925797224045,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""4e60fc1f-913c-49b3-b6a4-74fefb0830c7""]",[40],55
66,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.21419276297092438,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
66,8a3a8ae4-676e-4f5d-8d05-032c733b6a51,41,topic_3,0.15861569344997406,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""8a3a8ae4-676e-4f5d-8d05-032c733b6a51""]",[41],69
66,708123c2-8c10-464c-a429-638735720ecd,17,topic_2,0.12336335331201553,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""708123c2-8c10-464c-a429-638735720ecd""]",[17],86
66,4e60fc1f-913c-49b3-b6a4-74fefb0830c7,40,topic_3,0.09797480702400208,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""4e60fc1f-913c-49b3-b6a4-74fefb0830c7""]",[40],55
66,670866ab-034f-484a-98b4-734a070489cb,31,topic_3,0.07179981470108032,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""670866ab-034f-484a-98b4-734a070489cb""]",[31],57
67,1c771301-8706-4491-9cff-60eff0202351,4,topic_2,0.20841580629348755,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""1c771301-8706-4491-9cff-60eff0202351""]",[4],67
67,8a3a8ae4-676e-4f5d-8d05-032c733b6a51,41,topic_3,0.18836891651153564,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""8a3a8ae4-676e-4f5d-8d05-032c733b6a51""]",[41],69
