turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
56,0,5,0,5,5,"[{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
57,1,5,0,6,5,"[{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""stm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""}]"
58,1,5,0,6,5,"[{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""stm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""d66fd3d1-9fce-4e23-ade2-0da92bbdbde1"",""provenance"":""ltm""}]"
59,1,5,0,6,5,"[{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""stm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""275c039d-3e29-420a-a26e-a5c589ee2cc5"",""provenance"":""ltm""}]"
60,1,5,0,6,5,"[{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""stm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""}]"
61,0,5,0,5,5,"[{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""}]"
62,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""275c039d-3e29-420a-a26e-a5c589ee2cc5"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""}]"
63,0,5,0,5,5,"[{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""}]"
64,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
65,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""}]"
66,0,5,0,5,5,"[{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
67,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""d66fd3d1-9fce-4e23-ade2-0da92bbdbde1"",""provenance"":""ltm""}]"
68,0,5,0,5,5,"[{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""}]"
69,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
70,0,5,0,5,5,"[{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""275c039d-3e29-420a-a26e-a5c589ee2cc5"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
71,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
72,0,5,0,5,5,"[{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
73,0,5,0,5,5,"[{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""a1db6ac8-f72a-4aa8-926b-439b7198da17"",""provenance"":""ltm""}]"
74,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
75,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""275c039d-3e29-420a-a26e-a5c589ee2cc5"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""}]"
76,0,5,0,5,5,"[{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""d66fd3d1-9fce-4e23-ade2-0da92bbdbde1"",""provenance"":""ltm""}]"
77,0,5,0,5,5,"[{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""d77a8569-5c33-4856-a4a6-8feb69b36bb7"",""provenance"":""ltm""}]"
78,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""},{""episode_id"":""275c039d-3e29-420a-a26e-a5c589ee2cc5"",""provenance"":""ltm""}]"
79,1,5,0,6,5,"[{""episode_id"":""bb7b3615-ace4-4a4e-8288-e8380f776733"",""provenance"":""stm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""d66fd3d1-9fce-4e23-ade2-0da92bbdbde1"",""provenance"":""ltm""}]"
80,0,5,0,5,5,"[{""episode_id"":""ba92086c-db9a-49fd-936e-e659226d4689"",""provenance"":""ltm""},{""episode_id"":""517353ea-e1d8-4979-9dfa-1da589ed8d66"",""provenance"":""ltm""},{""episode_id"":""dd62d298-c08f-4b2e-9972-d8ce02c89905"",""provenance"":""ltm""},{""episode_id"":""dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c"",""provenance"":""ltm""},{""episode_id"":""fc3980d5-ea50-488f-aad1-df173c0ab57e"",""provenance"":""ltm""}]"
